identifier;max volume(M.m3/year);source volume(M.m3/year);real volume(M.m3/year)
Unit #UN001373K;5.784;5.678;5.63212176
Unit #YD000684W;7.848;6.922;6.86433974
Module #MI100305V;85.353;79.133;78.31747865
Unit #KD000117N;1.229;0.51;0.5048031
Plant #WF200691C;986.138;975.147;955.97122678
Plant #VA200316D;134.663;117.139;116.03416278000002
Unit #HE001645R;6.216;6.045;5.993073450000001
Plant #AL200364Q;873.703;742.726;730.31429508
Module #YX100514P;66.05;60.604;60.03405674
Plant #HD200146U;345.51;308.461;304.4006371
Plant #RI200619P;967.98;953.388;931.1386824000002
Plant #IY300318K;1186.383;283.01;279.56827058000005
Plant #TK200813E;924.194;829.765;814.88834448
Module #AR100609Z;66.549;64.881;64.23658405
Unit #ZB000329P;1.304;1.153;1.1421156799999999
Unit #YE001550M;3.962;3.594;3.5596054200000005
Module #KW100043Y;64.612;59.128;58.49793747999999
Module #EP100388K;88.924;81.117;80.36880909
Module #US100830K;108.173;105.277;104.26162649
Unit #TJ001004H;2.223;2.178;2.1579406199999998
Unit #MG001398P;4.096;3.917;3.8828437599999996
Module #DK100719M;92.814;91.17;90.31122015999999
Module #HH100911P;47.303;43.262;42.82918503
Unit #VO001275B;8.962;8.35;8.272178
Unit #CP000386B;3.471;3.063;3.0322474799999997
Plant #FS300172F;1253.402;428.844;423.16139591
Plant #CM300015Q;1262.996;1187.118;1160.50027445
Module #JX101030W;100.999;89.224;88.34497635999999
Plant #ED200252Q;884.787;868.544;854.06055296
Plant #VO200528V;246.904;242.33;239.83822583
Plant #NR300237F;1139.561;202.63;200.31864656000002
Module #HR100519S;83.359;77.683;76.97818004999999
Unit #WW000579A;8.571;7.501;7.43004054
Unit #TW000336S;2.466;2.33;2.3077485
Plant #MU300173N;1282.051;1128.072;1097.89151824
Unit #DU000236B;5.957;5.079;5.03608245
Module #GH100878Q;102.645;91.362;90.49272529999999
Plant #ZX300204Y;1520.748;1442.838;1418.9341740599998
Unit #CX000093J;5.288;5.138;5.0837941
Unit #UL000872Y;7.426;7.119;7.0425419400000004
Plant #ZF200450I;736.632;633.554;623.15615924
Plant #DN300294Y;1482.61;1342.203;1315.8140515700002
Module #ZF100101F;50.095;45.429;45.028025029999995
Unit #LZ000515S;5.835;5.176;5.125844560000001
Plant #XS200047M;973.102;968.826;942.65770754
Plant #LB300040B;2503.087;2315.685;2259.3950462700004
Plant #FB200362X;969.961;885.146;872.08660654
Plant #UX200490F;358.538;310.264;305.43895753
Unit #JX001481D;10.25;9.587;9.49132174
Unit #YD000354U;4.109;4.092;4.04972964
Unit #LW000142L;2.678;2.502;2.4771050999999997
Module #BI101209U;107.037;98.765;97.75874246
Plant #FL200760I;771.729;762.589;750.97097239
Module #TQ100157M;76.983;76.961;76.25595609999999
Plant #QY200076M;925.207;819.712;804.72385421
Plant #VB200515X;915.8;912.623;896.6948882500003
Plant #HG200724M;784.084;758.461;745.7830879200001
Module #WJ100731A;48.247;44.13;43.69862201000001
Module #SV100729E;98.4;96.527;95.59007430000001
Unit #XJ001472P;2.839;2.658;2.62961256
Plant #ZF300100Y;1170.548;179.682;177.58887421
Module #PL100276M;66.506;65.149;64.47405636
Module #TK100786M;20.456;18.662;18.482098320000002
Plant #GF300209Z;1818.281;1559.759;1516.92031113
Module #KM100411G;40.517;37.795;37.4865928
Module #OM100085M;101.37;99.128;98.11625480999999
Plant #CP200745Z;752.116;741.992;730.64184267
Module #XJ100440N;56.102;52.201;51.74826984
Plant #AB200558H;312.618;285.198;282.02274831000005
Plant #JX200622V;404.771;398.409;391.10520169
Module #ZO100460G;71.366;69.686;68.98846477
Plant #OZ300202A;1105.941;570.988;562.20419629
Unit #CO000876D;2.087;1.832;1.8137899199999998
Plant #ZG200157B;109.999;82.283;81.52843676
Module #OP100349J;93.498;88.628;87.72976833999999
Unit #FE000544Q;4.218;3.807;3.7686254399999997
Module #NJ100066E;67.423;66.834;66.21254376
Plant #FF200408S;930.219;805.947;791.3901444900001
Plant #IV300155P;4586.919;4034.318;3925.8134380399997
Unit #QS001448L;2.184;1.862;1.8426910600000002
Module #VX100919D;97.413;94.658;93.78364248
Module #OR100057Z;97.416;97.281;96.3952906
Plant #LN200799S;1091.979;1088.865;1069.06368255
Module #KJ100231D;83.316;81.424;80.27579086
Plant #XE200102B;1081.013;1074.117;1046.6969716899998
Unit #PQ001326B;1.274;1.271;1.2590271800000001
Module #ML101189T;92.142;89.388;88.54280331999999
Module #WX101040R;107.259;96.134;95.32625200999999
Plant #NN200105H;1001.551;885.602;871.8334491300001
Plant #CQ200406P;911.878;861.441;845.8668776700001
Module #SF101204O;107.189;98.747;97.75172357999999
Plant #YD300065L;1146.801;46.264;45.79911456
Plant #HA200392R;986.896;956.695;932.28913889
Module #KC101161F;99.355;95.995;95.1027315
Unit #RX000082I;1.345;1.192;1.182166
Module #PX100932L;105.006;98.133;97.09675966
Plant #BM300282U;7569.628;7388.827;7125.3231711299995
Module #WN100030C;93.14;89.602;88.35959210000001
Plant #UT200706E;124.848;92.535;91.75858395
Plant #GS300140U;2156.012;1931.011;1884.6014390099997
Plant #XP300110M;1191.264;234.904;232.38318419
Unit #CB000582W;2.608;2.475;2.4512647500000004
Plant #NP200215F;1033.834;1022.139;1002.9004806900001
Module #MD101029I;90.701;84.271;83.49163516
Unit #WY000069C;7.393;6.533;6.46466482
Plant #PT200357I;128.534;127.078;125.82797251
Module #TT100842P;108.722;101.423;100.50905127000001
Module #RD100579S;103.124;96.683;95.72396418
Unit #QL000641F;7.207;6.822;6.7507101
Plant #EB300162N;3509.22;3261.375;3172.3444959299995
Unit #FT000347X;7.701;6.602;6.53063238
Unit #DK000747Y;4.976;4.67;4.6296045
Unit #QF001503F;1.118;0.869;0.86085747
Module #FP100074T;84.273;74.079;73.34907417000001
Plant #GN200287J;750.263;666.402;655.8196547799998
Unit #DJ000247P;7.947;7.802;7.72725684
Unit #SM001297P;2.987;2.879;2.8487705
Plant #LR300252D;1236.149;272.744;269.34343466
Module #XH100320Q;96.456;86.693;85.77508375
Plant #RV300130G;1902.993;1628.826;1598.86361035
Module #WG100297D;108.432;105.959;104.96531123
Module #HP101024C;109.739;100.926;99.85639876
Plant #SP200121P;455.275;392.505;387.58084049999997
Module #BD100473B;39.515;34.355;34.0245049
Plant #UM300042I;1238.936;502.25;495.33239692000006
Module #KN100735Z;88.47;87.515;86.61983851000001
Module #HV100537G;67.662;61.49;60.91048163
Module #UW100778I;92.989;91.772;90.91005165000001
Unit #TO000349H;3.97;3.694;3.6598674399999997
Plant #RI200040U;172.879;168.448;166.36839052000002
Plant #AO200393D;273.917;256.144;253.29501847
Unit #BI000006I;1.937;1.646;1.62825612
Module #RF101198Z;101.775;99.295;98.02192309
Plant #NW200375Z;413.802;384.096;379.10230672999995
Module #XO101180N;101.922;99.683;98.70649427000001
Module #IS101117Y;54.054;51.672;51.14174458
Module #TH101185L;82.681;76.303;75.58741351
Plant #NC200612O;437.319;419.28;413.42569535000007
Unit #QY000907W;7.517;6.753;6.68621283
Unit #UJ000756P;3.609;3.453;3.41974761
Facility complex #QW400074Q;5971.722;5350.48;5152.334761460001
Plant #CZ300212C;1197.167;134.817;133.49762738
Module #SR101114K;54.367;53.536;53.04225044
Module #DL101158N;54.985;53.196;52.65167676
Facility complex #VA400041C;6784.97;5841.622;5640.170753559999
Plant #AR200411A;572.853;530.306;520.94420539
Module #NF100176O;109.611;102.007;101.06394126
Plant #QO200585I;125.707;102.28;101.30402674999999
Plant #CX300142K;1195.528;440.985;435.63506985
Unit #WO000400L;7.881;7.104;7.0283424
Module #VG100491A;104.728;97.285;96.40107071
Plant #JS200738O;146.362;129.141;127.89611511
Plant #PN200779G;903.235;855.951;836.6005297
Unit #SO000506O;2.9;2.76;2.7361535999999997
Plant #LW200405V;352.335;338.654;334.07119630999995
Unit #QW001442Q;7.773;6.984;6.90773472
Module #CW101069F;99.694;91.215;90.35541539
Plant #RJ300058V;1262.511;589.839;580.3505661099999
Module #KJ101187E;105.794;104.302;103.34844285000001
Module #YJ101169V;33.878;33.266;32.98670033
Plant #KG200095V;862.149;765.591;751.77824489
Module #CB100560E;102.234;101.968;101.00120053
Module #EV100576Y;37.944;34.338;34.01718979
Module #DP100512Q;90.283;89.792;88.94474979
Plant #GG200351A;856.572;840.489;824.4227871100001
Unit #XO001112Z;6.191;5.867;5.816015770000001
Plant #MK300217K;2113.201;1819.728;1786.4509277999998
Plant #JP200335H;113.623;76.505;75.73105365
Plant #PR200104N;661.095;619.94;608.8653732399999
Module #DX100814Y;44.795;40.1;39.767571000000004
Plant #DG300119G;1936.638;1776.595;1733.62644581
Unit #BL000616V;1.443;1.239;1.22827026
Plant #SX200087K;128.02;70.947;70.22557076
Plant #MY200174R;630.045;552.205;541.3336967499998
Module #EZ101192M;94.277;93.695;92.79884179999999
Module #SZ100668P;66.377;57.87;57.3188643
Module #HD100971O;97.668;97.317;96.42319521
Module #JR100530W;67.471;62.214;61.604077139999994
Plant #TM200135D;111.639;32.484;32.22282864
Module #FV100776S;62.522;53.885;53.32513701999999
Module #FD101140O;100.278;96.955;96.04602973000001
Plant #BI200138N;1001.971;929.9;904.8894085799999
Module #JD101188U;90.713;84.785;83.93109050000001
Module #VN100061H;103.902;102.674;101.78705824
Unit #NS001592X;3.511;3.148;3.11991984
Plant #FA200516D;131.88;28.354;28.06705752
Plant #XJ200774M;116.789;58.567;58.00689957000001
Plant #HA200460J;723.257;678.063;666.40260357
Module #GE100553Z;91.702;91.256;90.08343388
Plant #JP200442C;983.181;839.846;823.4461715599999
Plant #LP200274I;410.727;407.854;402.73111454
Plant #OY300080F;6549.816;6362.93;6147.11239855
Unit #IA001514C;10.366;9.162;9.08210736
Unit #CM001382G;1.601;1.366;1.3539655400000001
Plant #BV200077Q;744.579;740.558;726.0178163300001
Plant #MY200708B;1089.267;1077.928;1049.59029464
Plant #GY200158Q;1093.772;1076.396;1056.42886931
Module #WG100377B;98.135;88.363;87.5176961
Unit #PQ000702T;1.32;1.046;1.03549816
Unit #IU001307S;4.051;3.659;3.6257762799999997
Plant #CU300167H;1143.632;315.158;311.40343839999997
Plant #UL200820F;409.583;402.633;396.23562907999997
Module #SY101182D;34.454;32.474;32.20662326
Unit #HU001632W;2.417;2.174;2.15626016
Unit #JM001400M;5.26;4.625;4.583467499999999
Module #DE100610S;95.256;85.147;84.16936125000001
Plant #ZK300029P;6656.732;5717.206;5577.879378930001
Module #FK100733B;103.709;94.68;93.50199492
Module #ZM100808P;92.54;82.104;81.30834172
Module #WX100939P;52.432;50.088;49.647206940000004
Module #DF100222Q;106.915;105.195;104.10009115999999
Plant #UM200103D;897.953;793.952;781.63987619
Unit #HI000902H;7.373;6.544;6.47227776
Unit #OG000181B;4.368;4.184;4.142703920000001
Unit #HG000011S;7.327;6.979;6.91276929
Plant #XW200766Z;1091.869;1074.508;1048.84389857
Plant #PH300298E;1219.354;1188.078;1167.0040600199998
Unit #WO000592M;7.945;6.968;6.905218320000001
Plant #PI300018M;1197.015;1069.2;1038.3558091
Unit #JV001595B;7.874;7.763;7.683351620000001
Facility complex #UB400002N;5797.49;5608.261;5377.5447377
Plant #SE200173I;503.201;464.178;457.63370223
Plant #RX200208V;996.493;995.064;977.75406956
Unit #RU001605S;4.805;4.595;4.548682400000001
Unit #LM000874J;5.653;5.569;5.523501270000001
Unit #HV000782W;4.126;3.995;3.9552098000000004
Unit #BZ001255F;6.576;5.861;5.80145224
Plant #SO200227N;1023.235;1020.204;999.10272545
Plant #OC200354V;738.347;682.14;669.47506253
Unit #IO000869D;1.851;1.769;1.75088544
Unit #DB000830V;2.237;1.956;1.9377114
Plant #JG200573Z;297.607;253.004;250.10273745
Module #CG100384N;66.164;59.396;58.84679266
Plant #OA200562C;960.893;957.053;939.13787329
Module #GK100419P;99.644;87.748;86.94034183000001
Unit #OZ001053Y;3.277;2.83;2.8009641999999997
Unit #VH001529K;1.331;1.174;1.1634457399999998
Plant #SW300147V;1235.075;321.151;316.59109081
Unit #ZJ000013U;4.725;4.47;4.4334801
Plant #KA300190B;2022.112;1962.943;1921.9838485899995
Module #SY100960J;66.099;61.651;61.11011494
Plant #XR300311G;6631.726;6307.373;6107.72310649
Plant #HT200007T;222.266;205.979;203.46398509000002
Unit #KU001314F;7.982;6.884;6.81082308
Unit #MM000733V;6.776;6.255;6.18988545
Unit #AZ000166D;2.498;2.165;2.1430469
Unit #DS001403B;2.984;2.884;2.8562270800000005
Module #TH100453A;71.442;68.148;67.43648641
Plant #TM200469W;807.937;753.967;742.65014215
Plant #XM200026K;207.597;192.837;190.38457444999997
Module #NB100329J;93.209;89.368;88.53151869
Plant #NW200503C;307.54;295.697;292.4057519
Unit #GF001553V;1.712;1.606;1.5892815400000002
Plant #BV200189S;694.896;657.209;645.3282473600001
Module #BU100059S;98.39;96.668;95.78199341
Module #IW101173H;78.72;69.104;68.13345504
Plant #XH200139R;1011.44;914.22;899.2634465799999
Plant #QG200397F;903.229;864.267;850.81970408
Module #MU100583J;102.161;89.062;88.15746736
Plant #LY200684Q;911.688;858.105;843.4485649400001
Plant #KH200660A;719.491;666.703;655.65958093
Plant #QK200578K;180.326;162.348;160.19761511999997
Plant #JP300269J;4833.979;4569.018;4373.511494060001
Unit #OQ001139V;5.481;5.187;5.13715293
Plant #FT300138E;7667.901;6862.891;6687.489043580001
Module #AO100462U;47.044;42.178;41.76013055
Module #ES100003T;92.555;90.52;89.65139334999999
Module #SO100970X;109.057;107.963;107.03950909999999
Unit #YY001343V;1.78;1.759;1.74077676
Unit #FM001072Y;7.211;6.392;6.33472768
Plant #GE200629S;368.909;317.362;312.43784727999997
Plant #SW200166C;911.139;908.77;894.2818923599999
Plant #WB200032C;1092.985;937.745;920.5359265099999
Module #BA100458I;108.962;101.729;100.78604282
Plant #KC200679S;685.603;585.463;574.50679507
Module #OX100207U;65.037;59.366;58.74675326
Plant #LE200182K;123.01;93.713;92.89172087999998
Facility complex #IT400059P;3239.505;3061.574;2982.9493422500004
Plant #SZ300327S;1227.284;42.273;41.85953811
Module #EF100748J;101.313;99.293;98.37179097999999
Plant #MC200372K;174.344;169.734;167.56330563000003
Unit #DS000898B;4.766;4.656;4.61186112
Plant #FG200436P;937.607;860.635;847.97209096
Plant #OW300099C;10652.315;10648.362;10218.8822476
Module #CW100156U;93.351;80.339;79.31229768
Module #AZ100381S;84.259;78.088;77.37839849
Plant #JP300321Q;5475.213;5021.922;4891.19043305
Unit #WD000507N;7.479;6.512;6.4445356799999995
Facility complex #UE400013H;3859.311;3535.256;3453.7628302
Module #EY101225K;58.577;50.523;50.07585864
Module #PF100379U;66.989;62.254;61.66385785
Unit #QH001507V;2.924;2.772;2.7478835999999998
Module #YZ100404P;101.459;94.859;93.99706054
Module #SK101183O;65.65;56.116;55.62976181
Plant #FI200678Q;747.347;683.288;663.8297605
Plant #EX200337Y;931.156;879.002;865.5915829899998
Module #BK101194C;104.621;103.039;102.06844416000001
Unit #VC000937R;7.672;7.531;7.4493639599999995
Module #OY100149Z;76.661;72.629;72.01113085
Plant #VU200554C;921.994;919.029;900.36994089
Module #EW100959O;31.183;28.321;28.06496251
Module #UT100824V;39.804;39.356;38.9969646
Unit #RH000125I;4.707;4.553;4.5066504599999995
Module #MO100685Y;109.138;99.058;98.09203767000001
Module #GR100601Q;59.733;56.428;55.89196924000001
Module #VB101008Y;63.06;55.73;55.240721179999994
Plant #DW200727W;115.8;75.355;74.70375132
Module #QZ100917F;62.008;55.125;54.61044408
Unit #ZX001411O;4.798;4.344;4.30412208
Plant #TG300020V;1124.477;618.276;606.23245287
Module #PP100470P;17.562;15.543;15.41461482
Plant #ZD300220X;10411.789;9006.368;8676.71846386
Unit #HD001130N;1.953;1.715;1.6979529
Plant #NJ200453I;160.318;159.437;157.58958073000002
Plant #KS200143Q;129.319;123.297;121.69044009
Plant #VM200736K;1060.151;1037.507;1020.3038754199999
Unit #BC000965U;5.565;4.914;4.86309096
Module #CD100649P;107.691;105.14;104.10275713
Unit #BY000348Q;1.173;0.942;0.9330227399999999
Plant #XI200802W;916.039;789.558;777.7479827
Module #XA100714W;81.875;76.166;75.45661277
Module #GJ100541R;109.676;107.606;105.85417432
Plant #EG200412L;874.227;864.163;842.69202361
Unit #FD000765K;6.475;5.945;5.88555
Module #TA100864U;55.413;48.406;47.95405684
Plant #ZI200380M;897.02;887.999;873.24678809
Unit #DN000954R;5.948;5.709;5.66309964
Plant #FI200476M;876.092;831.069;814.8894338499999
Plant #ST200228E;110.613;26.103;25.83909867
Plant #MN200534D;893.179;892.286;872.84142668
Plant #AQ200702E;1067.828;980.24;955.53629698
Facility complex #WR400062U;9527.415;9514.949;9223.32175322
Unit #PF001439O;4.38;4.32;4.2740784
Unit #TP001574J;1.19;0.754;0.7461433199999999
Module #SI100210A;48.714;44.587;44.1220922
Module #BX101099H;109.545;99.754;98.81547998999999
Plant #OP200818M;683.858;593.906;582.89880417
Plant #WF200517T;273.104;257.117;253.81704178000004
Module #RF100866G;85.037;77.575;76.80204770000002
Unit #NR000040Q;10.953;9.827;9.72892654
Module #QI100285X;77.496;68.885;68.2470629
Plant #MD200645B;787.579;715.023;700.62649964
Module #LI100587N;106.125;98.22;97.27826339
Plant #TG200658E;742.131;661.127;649.90848069
Plant #MU200638H;759.24;677.463;664.1696532
Unit #OW000786W;7.928;7.142;7.064295040000001
Plant #GZ200416L;326.991;325.002;319.82709803
Module #UU100155X;76.894;71.069;70.35517885
Module #LI100445M;78.943;75.672;74.87791532
Plant #PH300313N;1545.675;1337.949;1304.5154213100002
Unit #WT000711Z;1.146;0.563;0.55796678
Unit #YR001269F;3.687;3.667;3.62941325
Plant #YV300069U;1136.228;976.305;951.1820950299999
Plant #AI300092J;1279.015;1193.51;1171.4235796199998
Plant #TJ200448M;1064.692;1064.103;1045.48284004
Plant #ES200192I;333.008;302.027;298.67750341
Plant #UI200637W;756.187;660.166;648.56140344
Facility complex #YF400058I;6421.031;5771.691;5553.7219948599995
Unit #MI001618C;1.965;1.814;1.7982726199999999
Plant #HI200717Z;973.794;966.262;949.3171858900001
Unit #HX000749F;4.027;3.585;3.5558180999999998
Unit #WA000156E;5.232;5.076;5.02209288
Unit #OR001471R;6.62;6.237;6.1864803
Module #QB101059X;108.649;104.377;103.30958133
Plant #CN200419V;213.018;193.398;191.01639662999997
Plant #JK200556V;482.59;418.188;411.47934144
Module #ML100929T;102.224;101.189;100.15689384999999
Plant #LX200754G;921.24;875.862;860.7674395800001
Unit #CR000390Q;10.478;9.347;9.25801656
Plant #GU200712N;744.743;721.147;708.3200510199999
Unit #NA001276M;6.304;5.535;5.4841887
Plant #JP200551E;642.196;617.381;607.0538310100001
Module #KV100547W;80.235;74.799;74.16399664
Plant #YH200777H;806.091;727.243;713.48598958
Module #AQ100051A;25.314;21.579;21.36299421
Unit #US000740K;2.153;2.037;2.01821886
Plant #MQ200184Z;824.419;720.835;707.20640018
Module #UV101074F;82.297;71.858;71.17754738000001
Unit #JN000966Y;2.095;2.033;2.01338155
Module #WL100203C;65.238;64.959;64.28782059000001
Module #NS100121R;81.921;76.551;75.81920609000001
Facility complex #LD400051Y;2286.709;2226.828;2171.78631726
Module #GO100287I;54.643;50.286;49.84004508
Module #MS100380Z;66.197;58.966;58.3976348
Plant #FS200270L;321.636;307.797;303.65292238999996
Unit #RB000249C;5.719;5.116;5.0638168
Unit #XA001327F;2.18;2.055;2.03516925
Module #RO100648A;91.953;85.552;84.31577360000001
Plant #WW300297Z;1711.121;1556.266;1519.2916281300002
Plant #RB200321Y;812.13;808.793;793.55326689
Plant #UB200203S;554.634;485.524;476.99031264
Module #DP100162V;86.031;76.308;75.54778711
Plant #JJ200035F;174.331;173.982;171.77674712
Plant #LZ200594T;661.969;567.361;558.57618369
Module #TK100991L;70.143;65.16;64.59431994
Plant #KF200513M;856.204;730.101;718.2994017000001
Unit #AC001361U;6.803;6.535;6.4803674
Plant #KQ300305B;1154.183;708.532;686.5065243600001
Unit #FO000373D;7.948;7.415;7.3404051
Module #WA101133S;45.663;42.807;42.38024186
Module #QO100797M;76.864;66.511;65.79002076
Plant #HC200521I;1065.578;1057.593;1038.25295473
Unit #FU000154C;1.22;1.165;1.1533034
Unit #HX000565B;2.38;2.339;2.31827646
Plant #DT300084S;1286.869;1155.864;1133.32401113
Unit #US000529N;4.945;4.584;4.537701599999999
Plant #FX300078O;9010.018;7819.237;7568.501494860001
Unit #BQ000450W;7.333;6.33;6.276827999999999
Unit #II001352K;10.872;9.553;9.46339286
Plant #RD200656Z;929.365;925.487;909.1415518
Unit #ID000155Q;4.911;4.838;4.796925379999999
Plant #ZI300308I;1249.139;218.694;216.29579778000002
